Datetime,Buyexchange,Sellexchange,Currency,Result
Nov 06 2019 09:54:36 PM,kraken,huobipro,XTZ/BTC
Nov 06 2019 10:08:11 PM,bibox,hitbtc2,ORMEUS/BTC
Nov 06 2019 10:08:25 PM,huobipro,livecoin,QASH/BTC
Nov 06 2019 10:17:01 PM,bibox,hitbtc2,ORMEUS/BTC
Nov 06 2019 10:17:57 PM,bitz,digifinex,ABBC/BTC
Nov 06 2019 10:23:47 PM,bitz,digifinex,ABBC/BTC
Nov 06 2019 10:24:03 PM,huobipro,upbit,CRO/BTC
Nov 06 2019 10:24:30 PM,kucoin,tidex,DRGN/BTC
Nov 06 2019 10:30:08 PM,upbit,bittrex,EXP/BTC
Nov 06 2019 10:30:17 PM,bitz,digifinex,ABBC/BTC
Nov 06 2019 10:33:40 PM,bibox,hitbtc2,ORMEUS/BTC
Dec 02 2019 12:52:55 PM,bitforex,digifinex,ELAC/BTC
Dec 02 2019 04:10:25 PM,tidex,btcalpha,VEST/BTC
Dec 02 2019 08:17:18 PM,okex3,huobipro,CTXC/BTC
Dec 02 2019 08:31:16 PM,livecoin,oceanex,VTHO/BTC
Dec 02 2019 09:31:35 PM,bitmart,livecoin,ABT/BTC
Dec 03 2019 02:20:55 AM,huobipro,bitmart,ABT/BTC
Dec 03 2019 10:38:25 AM,coinex,livecoin,VET/BTC
Dec 03 2019 10:38:36 AM,huobipro,livecoin,XZC/BTC
Dec 03 2019 12:48:46 PM,okex3,poloniex,KNC/BTC
Dec 03 2019 09:58:35 PM,digifinex,bitforex,ELAC/BTC
Dec 03 2019 09:58:50 PM,okex3,btcalpha,TRX/BTC
Dec 03 2019 09:59:12 PM,crex24,kucoin,ONION/BTC
Dec 04 2019 03:06:07 PM,poloniex,livecoin,GAS/BTC
Dec 04 2019 04:34:08 PM,kucoin,livecoin,ENJ/BTC
Dec 04 2019 04:34:24 PM,crex24,btcalpha,NSD/BTC
Dec 04 2019 04:40:45 PM,huobipro,kucoin,DATX/BTC
Dec 04 2019 04:52:40 PM,bitmart,bibox,ALGO/BTC
Dec 04 2019 04:56:20 PM,bitmax,bibox,ALGO/BTC
Dec 04 2019 04:59:58 PM,bitz,bitforex,ABBC/BTC
Dec 04 2019 05:59:42 PM,lbank,livecoin,TNS/BTC
Dec 04 2019 06:08:43 PM,kucoin,bibox,ALGO/BTC
Dec 04 2019 06:54:55 PM,kucoin,livecoin,ENJ/BTC
Dec 04 2019 06:55:17 PM,kucoin,bibox,ALGO/BTC
Dec 04 2019 07:35:14 PM,kucoin,bitmart,BTT/BTC
Dec 04 2019 08:18:34 PM,kucoin,bitmart,CV/BTC
Dec 04 2019 08:43:43 PM,huobipro,bitmart,BTT/BTC
Dec 04 2019 08:44:34 PM,huobipro,bitz,FTI/BTC
Dec 04 2019 08:57:18 PM,kucoin,hitbtc2,AGI/BTC
Dec 04 2019 09:41:59 PM,bitz,bitforex,KBC/BTC
Dec 04 2019 09:55:19 PM,poloniex,coinegg,XPM/BTC
Dec 04 2019 10:20:30 PM,oceanex,huobipro,CRO/BTC
Dec 06 2019 01:02:55 AM,digifinex,kucoin,NRG/BTC
Dec 06 2019 03:23:14 AM,crex24,hitbtc2,BTX/BTC
Dec 06 2019 03:59:44 AM,hitbtc2,bitmart,SLV/BTC
Dec 06 2019 04:16:51 AM,coinegg,livecoin,AOA/BTC
Dec 06 2019 04:28:23 AM,kucoin,digifinex,NRG/BTC
Dec 06 2019 04:39:46 AM,bigone,kucoin,WIN/BTC
Dec 06 2019 05:42:09 AM,digifinex,hitbtc2,RVN/BTC
Dec 06 2019 06:04:30 AM,bitmart,livecoin,TNS/BTC
Dec 06 2019 10:08:56 AM,huobipro,livecoin,PAI/BTC
Dec 06 2019 10:31:57 AM,btcalpha,bitz,EDC/BTC
Dec 06 2019 10:39:08 AM,digifinex,kucoin,NRG/BTC
Dec 06 2019 11:12:04 AM,kucoin,bitmax,CHR/BTC
Dec 06 2019 11:13:08 AM,kucoin,bitmax,CHR/BTC
Dec 06 2019 11:46:30 AM,kucoin,bitmax,BOLT/BTC
Dec 06 2019 02:54:05 PM,bitmax,kucoin,WAN/BTC
Dec 06 2019 02:59:07 PM,okex3,livecoin,ELF/BTC
Dec 06 2019 03:26:00 PM,exmo,hitbtc2,SMART/BTC
Dec 06 2019 03:34:55 PM,exmo,hitbtc2,SMART/BTC
Dec 06 2019 03:45:51 PM,digifinex,bitforex,UND/BTC
Dec 06 2019 07:47:30 PM,digifinex,bitforex,UND/BTC
Dec 06 2019 07:48:31 PM,digifinex,kucoin,NRG/BTC
Dec 06 2019 08:09:39 PM,huobipro,poloniex,KNC/BTC
Dec 07 2019 03:35:14 PM,huobipro,okex3,LET/BTC
Dec 07 2019 03:35:31 PM,kraken,livecoin,MLN/BTC
Dec 07 2019 03:36:30 PM,bitmax,hitbtc2,MITX/BTC
Dec 07 2019 03:36:52 PM,bittrex,livecoin,CURE/BTC
Dec 09 2019 06:09:53 PM,bitmax,huobipro,COVA/BTC
Dec 09 2019 09:49:56 PM,poloniex,crex24,BAT/BTC
Dec 09 2019 09:50:49 PM,kucoin,livecoin,AMB/BTC
Dec 09 2019 09:52:16 PM,bitmax,digifinex,RVN/BTC
Dec 09 2019 09:52:46 PM,bibox,bittrex,HDAC/BTC
Dec 10 2019 03:09:43 AM,bitforex,bibox,KBC/BTC
Dec 10 2019 03:17:33 AM,kucoin,hitbtc2,NEBL/BTC
Dec 10 2019 03:43:15 AM,btcalpha,bitz,EDC/BTC
Dec 10 2019 05:04:56 AM,bitmart,hitbtc2,FDZ/BTC
Dec 10 2019 05:11:41 AM,btcalpha,livecoin,PZM/BTC
Dec 10 2019 05:13:55 AM,okex3,hitbtc2,PMA/BTC
Dec 10 2019 05:16:22 AM,bitmax,kucoin,FTM/BTC
